-38.947,2.6442,22.576
-39.052,2.716,22.637
-39.088,2.7832,22.658
-39.07,2.8466,22.648
-39.121,2.9151,22.677
-38.878,2.9614,22.536
-38.892,3.0269,22.545
-39.171,3.1134,22.706
-39.076,3.1706,22.651
-39.043,3.2326,22.632
-39.053,3.2981,22.638
-38.828,3.3434,22.507
-39.05,3.4271,22.636
-39.179,3.5034,22.711
-39.382,3.5867,22.828
-39.126,3.6282,22.68
-39.114,3.6919,22.673
-39.203,3.7651,22.725
-39.004,3.8106,22.609
-39.261,3.9008,22.759
-39.103,3.9498,22.667
-39.259,4.0306,22.757
-39.077,4.0766,22.652
-39.319,4.167,22.792
-38.957,4.1931,22.582
-39.243,4.2889,22.748
-39.125,4.3408,22.68
-39.195,4.4135,22.72
-38.89,4.4435,22.544
-38.909,4.5101,22.554
-39.218,4.6109,22.734
-39.121,4.6642,22.677
-39.074,4.7234,22.65
-38.937,4.7712,22.571
-39.137,4.8605,22.686
-38.884,4.8935,22.54
-36.689,4.6781,21.268
-38.487,4.971,22.309
-38.302,5.0105,22.202
-39.119,5.1822,22.676
-39.021,5.2338,22.619
-38.724,5.2581,22.447
-38.621,5.3081,22.387
-38.764,5.3919,22.47
-38.656,5.4409,22.408
-38.603,5.4974,22.377
-38.557,5.5546,22.35
-38.843,5.6603,22.516
-38.776,5.7146,22.477
-38.729,5.7719,22.45
-38.696,5.831,22.431
-38.736,5.9012,22.454
-38.748,5.9672,22.461
-38.646,6.0155,22.402
-36.503,5.7423,21.159
-36.586,5.8159,21.208
-36.464,5.8569,21.137
-36.546,5.9306,21.184
-33.445,5.4829,19.387
-33.473,5.5428,19.403
-36.665,6.1321,21.254
-36.753,6.2076,21.304
-36.504,6.2261,21.161
-36.391,6.267,21.095
-36.517,6.3492,21.168
-36.89,6.4752,21.384
-36.252,6.4232,21.014
-38.52,6.8888,22.329
-38.389,6.929,22.253
-36.263,6.6053,21.02
-33.195,6.1014,19.242
-33.312,6.178,19.31
-33.19,6.2105,19.239
-22.618,4.2697,13.111
-17.125,3.2611,9.9268
-13.904,2.6707,8.0595
-11.591,2.2456,6.7187
-10.024,1.9587,5.8107
-8.804,1.7349,5.1034
-7.835,1.5569,4.5417
-7.0599,1.4146,4.0924
-6.4233,1.2976,3.7234
-5.873,1.1962,3.4044
-5.4286,1.1147,3.1468
-5.0526,1.0458,2.9288
-4.7142,0.98359,2.7327
-4.4185,0.92921,2.5613
-4.1893,0.88795,2.4284
-3.9356,0.84068,2.2813
-3.7296,0.80286,2.1619
-3.5611,0.77249,2.0643
-3.3681,0.73619,1.9524
-3.2422,0.71406,1.8794
-3.0935,0.68643,1.7932
-2.95,0.65947,1.71
-2.8601,0.6441,1.6579
-2.7387,0.62131,1.5876
-2.6455,0.60453,1.5335
-2.5302,0.58238,1.4667
-2.4489,0.56773,1.4196
-2.383,0.55638,1.3813
-2.2882,0.53804,1.3264
-2.2248,0.52683,1.2897
-2.1623,0.51561,1.2534
-2.1033,0.50501,1.2192
-12.008,-2.8749,6.9887
-12.131,-2.8841,7.0602
-12.149,-2.8681,7.0706
-12.184,-2.8563,7.0913
-12.249,-2.8512,7.1293
-12.242,-2.8291,7.1248
-12.333,-2.8295,7.1776
-12.439,-2.8334,7.2398
-12.449,-2.8148,7.2452
-12.533,-2.8129,7.2941
-12.509,-2.7868,7.2802
-12.589,-2.7836,7.3266
-12.639,-2.7737,7.3557
-12.717,-2.7697,7.4012
-12.706,-2.7463,7.3952
-12.741,-2.7326,7.4154
-12.799,-2.7237,7.4489
-12.87,-2.7175,7.4904
-12.917,-2.706,7.5181
-12.961,-2.6935,7.5432
-13.081,-2.6967,7.6129
-13.089,-2.6766,7.6178
-13.247,-2.687,7.7098
-13.232,-2.6618,7.7008
-13.238,-2.6411,7.7047
-13.4,-2.6511,7.7987
-13.376,-2.6241,7.7847
-13.501,-2.6262,7.8575
-13.543,-2.6119,7.8821
-13.631,-2.6063,7.9336
-13.599,-2.5774,7.9146
-13.729,-2.5793,7.9904
-13.801,-2.5699,8.0324
-13.852,-2.5564,8.062
-13.953,-2.5519,8.121
-13.99,-2.5353,8.1421
-14.04,-2.521,8.1713
-14.043,-2.4982,8.173
-14.113,-2.4873,8.2141
-14.254,-2.4883,8.2959
-14.292,-2.4712,8.318
-14.411,-2.4679,8.3875
-14.458,-2.4518,8.4146
-14.433,-2.4237,8.4004
-14.551,-2.4192,8.4688
-14.661,-2.4131,8.5328
-14.744,-2.4023,8.5813
-14.84,-2.3932,8.6368
-14.83,-2.3669,8.631
-14.912,-2.3553,8.679
-15.037,-2.35,8.7515
-15.101,-2.335,8.789
-15.072,-2.3053,8.7717
-15.189,-2.298,8.8402
-15.229,-2.2787,8.8633
-15.399,-2.2786,8.9622
-15.515,-2.2699,9.0296
-15.475,-2.2384,9.0068
-15.606,-2.2314,9.0828
-15.725,-2.2223,9.1523
-15.692,-2.1915,9.1329
-15.858,-2.1883,9.2293
-15.942,-2.1734,9.2783
-16.081,-2.1656,9.3593
-16.017,-2.1303,9.3219
-16.189,-2.1264,9.4223
-16.317,-2.116,9.4963
-16.274,-2.0833,9.4713
-16.422,-2.075,9.5578
-16.444,-2.0504,9.5703
-16.533,-2.0341,9.6223
-16.743,-2.032,9.7443
-16.816,-2.013,9.7872
-16.809,-1.9841,9.7827
-16.973,-1.9753,9.8782
-17.137,-1.9659,9.9737
-17.123,-1.9358,9.9656
-17.205,-1.9165,10.013
-17.396,-1.9089,10.125
-17.469,-1.8878,10.167
-17.516,-1.8638,10.194
-17.649,-1.8486,10.272
-17.8,-1.8348,10.36
-17.895,-1.8149,10.415
-17.945,-1.7901,10.444
-18.093,-1.7748,10.53
-18.219,-1.7568,10.604
-18.259,-1.7304,10.627
-18.415,-1.7146,10.718
-18.514,-1.6929,10.775
-18.567,-1.6669,10.806
-18.694,-1.6472,10.88
-18.805,-1.6258,10.945
-19.046,-1.6149,11.085
-19.106,-1.5882,11.12
-19.296,-1.572,11.231
-19.336,-1.5431,11.254
-19.521,-1.5254,11.361
-19.575,-1.497,11.393
-19.625,-1.4683,11.422
-19.814,-1.4495,11.532
-19.915,-1.4237,11.591
-20.03,-1.3987,11.658
-20.183,-1.3758,11.747
-20.302,-1.3502,11.816
-20.59,-1.3351,11.984
-20.604,-1.3017,11.992
-20.865,-1.2835,12.144
-20.995,-1.2566,12.219
-21.086,-1.227,12.272
-21.256,-1.2015,12.371
-21.277,-1.1674,12.383
-21.53,-1.1454,12.53
-21.581,-1.1123,12.56
-21.892,-1.0919,12.741
-21.868,-1.0544,12.727
-22.046,-1.0263,12.831
-22.257,-0.99913,12.954
-22.434,-0.96976,13.057
-22.505,-0.93542,13.098
-22.776,-0.9088,13.256
-22.971,-0.87841,13.369
-23.017,-0.8419,13.396
-23.351,-0.81528,13.59
-23.468,-0.78034,13.658
-23.542,-0.74367,13.702
-23.9,-0.71523,13.91
-24.075,-0.68046,14.012
-24.142,-0.64222,14.051
-24.363,-0.60757,14.179
-24.629,-0.57326,14.334
-24.87,-0.53754,14.475
-24.965,-0.49808,14.53
-25.243,-0.46166,14.692
-25.504,-0.42402,14.843
-25.597,-0.38301,14.898
-25.822,-0.34345,15.029
-26,-0.30259,15.132
-26.25,-0.26185,15.278
-26.464,-0.22,15.402
-26.793,-0.17818,15.594
-27.015,-0.13475,15.723
-27.117,-0.090167,15.782
-27.545,-0.045797,16.032
-27.645,0,16.089
-27.938,0.046449,16.26
-28.299,0.094099,16.47
-28.374,0.14152,16.514
-28.736,0.1911,16.724
-29.118,0.24206,16.947
-29.218,0.29146,17.005
-29.644,0.345,17.253
-29.916,0.3979,17.411
-30.09,0.45024,17.513
-30.393,0.5053,17.689
-30.606,0.55974,17.813
-31.146,0.62139,18.127
-31.492,0.68066,18.329
-31.651,0.73672,18.421
-32.193,0.80285,18.736
-32.497,0.86446,18.913
-32.697,0.92415,19.03
-33.073,0.98978,19.249
-33.57,1.0604,19.538
-33.76,1.1226,19.649
-34.021,1.1878,19.8
-34.423,1.2591,20.034
-34.89,1.3342,20.306
-35.208,1.4049,20.491
-35.836,1.4895,20.857
-36.356,1.5716,21.16
-36.557,1.6411,21.277
-37.107,1.7274,21.597
-37.682,1.8168,21.931
-38.156,1.9031,22.207
-38.554,1.9871,22.439
-38.945,2.072,22.666
-39.079,2.1441,22.744
-39.082,2.2092,22.746
-38.955,2.2668,22.672
-39.124,2.3417,22.77
-39.202,2.4115,22.816
-38.997,2.4638,22.696
-38.893,2.5218,22.636
-39.217,2.608,22.824
-39.127,2.6671,22.772
-38.949,2.7197,22.668
-39.127,2.7973,22.772
-39.026,2.8549,22.714
-38.917,2.9116,22.65
-39.003,2.9829,22.7
-39.145,3.0588,22.782
-38.77,3.094,22.564
-39.018,3.1787,22.709
-38.993,3.2415,22.694
-38.771,3.2875,22.565
-38.953,3.3677,22.671
-39.129,3.448,22.773
-39.067,3.5074,22.737
-39.128,3.578,22.773
-39.079,3.6384,22.744
-39.175,3.7125,22.8
-39.07,3.7675,22.739
-39.175,3.8427,22.8
-39.15,3.9054,22.786
-39.283,3.984,22.863
-39.286,4.0496,22.865
-39.28,4.1143,22.861
-39.174,4.1683,22.8
-39.05,4.2201,22.727
-39.092,4.2896,22.752
-38.851,4.3278,22.612
-39.158,4.427,22.79
-39.158,4.4921,22.79
-38.904,4.5277,22.643
-39.122,4.618,22.769
-39.148,4.6862,22.784
-38.94,4.7261,22.663
-39.108,4.8115,22.761
-38.983,4.861,22.688
-38.858,4.9099,22.615
-36.441,4.6652,21.209
-38.26,4.9616,22.267
-38.2,5.0174,22.233
-39.054,5.1945,22.73
-38.801,5.2253,22.582
-38.85,5.2965,22.611
-38.826,5.3578,22.597
-38.769,5.4144,22.564
-38.785,5.4811,22.573
-38.748,5.5403,22.552
-38.573,5.5794,22.45
-38.498,5.6325,22.406
-38.696,5.7258,22.521
-38.72,5.7938,22.536
-38.762,5.8645,22.56
-38.428,5.8778,22.365
-38.491,5.9514,22.402
-38.472,6.0126,22.391
-36.767,5.8072,21.398
-36.715,5.86,21.368
-36.744,5.9257,21.385
-36.669,5.9746,21.342
-33.362,5.4913,19.417
-33.411,5.5549,19.446
-36.631,6.1511,21.319
-38.687,6.5608,22.516
-38.445,6.5836,22.375
-36.381,6.2907,21.174
-36.563,6.3829,21.28
-36.535,6.4387,21.264
-36.1,6.4221,21.011
-38.409,6.8968,22.355
-38.276,6.9365,22.277
-33.604,6.1457,19.558
-33.131,6.1142,19.282
-33.077,6.1593,19.251
-32.962,6.1927,19.184
-22.565,4.2768,13.133
-17.186,3.2858,10.002
-13.815,2.6644,8.0404
-11.606,2.2576,6.7548
-10.001,1.9621,5.8208
-8.7764,1.7364,5.1079
-7.7497,1.5461,4.5104
-6.9959,1.4074,4.0717
-6.3898,1.2961,3.7189
-5.8921,1.2049,3.4292
-5.3963,1.1125,3.1407
-5.0147,1.0422,2.9186
-4.6979,0.98414,2.7342
-4.4306,0.93551,2.5786
-4.1515,0.88348,2.4162
-3.9176,0.84022,2.2801
-3.7084,0.80152,2.1583
-3.541,0.77122,2.0609
-3.3677,0.73908,1.96
-3.2089,0.70956,1.8676
-3.0918,0.6888,1.7994
-2.9526,0.66272,1.7185
-2.8484,0.64405,1.6578
-2.728,0.62137,1.5877
-2.6272,0.60279,1.5291
-2.5435,0.58779,1.4803
-2.4335,0.56642,1.4163
-2.3709,0.55581,1.3799
-2.2941,0.5416,1.3352
-2.2096,0.52533,1.286
-2.1607,0.51731,1.2576
-2.0865,0.503,1.2144
-11.946,-2.8716,6.9808
-12.08,-2.8836,7.0589
-12.125,-2.8742,7.0856
-12.173,-2.8652,7.1133
-12.203,-2.852,7.1312
-12.277,-2.8487,7.1742
-12.334,-2.8413,7.2074
-12.307,-2.8145,7.1915
-12.433,-2.8226,7.2653
-12.502,-2.8175,7.3059
-12.523,-2.8012,7.3178
-12.605,-2.7985,7.3658
-12.565,-2.7687,7.3425
-12.627,-2.7612,7.3786
-12.734,-2.7633,7.441
-12.791,-2.7545,7.4747
-12.847,-2.7451,7.5074
-12.865,-2.7274,7.5178
-12.861,-2.7052,7.5157
-13.016,-2.716,7.606
-13.038,-2.6988,7.6188
-13.123,-2.6944,7.6684
-13.111,-2.6701,7.6614
-13.16,-2.6581,7.6901
-13.244,-2.653,7.7392
-13.267,-2.6356,7.753
-13.412,-2.6419,7.8374
-13.362,-2.6098,7.8084
-13.477,-2.6097,7.8754
-13.541,-2.5996,7.9131
-13.655,-2.5986,7.9797
-13.613,-2.5679,7.9551
-13.684,-2.5584,7.9963
-13.833,-2.5633,8.0838
-13.811,-2.536,8.0706
-13.91,-2.5311,8.1287
-13.923,-2.5101,8.136
-13.983,-2.4976,8.1712
-14.161,-2.5058,8.2752
-14.166,-2.483,8.278
-14.174,-2.4607,8.2827
-14.273,-2.454,8.3404
-14.364,-2.4457,8.3935
-14.394,-2.4268,8.4112
-14.53,-2.4255,8.4909
-14.644,-2.4201,8.5575
-14.625,-2.3925,8.5462
-14.69,-2.3787,8.5844
-14.768,-2.3666,8.6296
-14.924,-2.3668,8.7212
-14.967,-2.3486,8.7464
-14.965,-2.3233,8.7451
-15.007,-2.3048,8.7697
-15.218,-2.3118,8.8929
-15.188,-2.2818,8.8751
-15.238,-2.2639,8.9047
-15.365,-2.2572,8.9789
-15.448,-2.2435,9.0271
-15.479,-2.2221,9.0452
-15.651,-2.2208,9.1459
-15.752,-2.2088,9.2051
-15.753,-2.1827,9.2057
-15.916,-2.1787,9.3009
-15.947,-2.1563,9.319
-16.056,-2.1442,9.3827
-16.081,-2.1207,9.3973
-16.182,-2.107,9.4559
-16.263,-2.0904,9.5036
-16.369,-2.0767,9.5653
-16.383,-2.0512,9.5738
-16.507,-2.0391,9.646
-16.672,-2.0317,9.7428
-16.708,-2.0081,9.7633
-16.805,-1.9918,9.8204
-16.949,-1.9805,9.9042
-17.008,-1.959,9.9387
-17.185,-1.9507,10.042
-17.14,-1.917,10.016
-17.297,-1.9057,10.108
-17.426,-1.8908,10.183
-17.52,-1.8718,10.238
-17.559,-1.8466,10.261
-17.7,-1.8319,10.343
-17.73,-1.8055,10.361
-17.99,-1.8018,10.513
-17.956,-1.7685,10.493
-18.103,-1.7527,10.578
-18.198,-1.7315,10.634
-18.255,-1.7065,10.667
-18.376,-1.6871,10.738
-18.528,-1.6702,10.827
-18.76,-1.6597,10.962
-18.831,-1.6346,11.004
-18.837,-1.6037,11.007
-18.944,-1.5812,11.07
-19.169,-1.5679,11.202
-19.222,-1.5402,11.232
-19.351,-1.5182,11.308
-19.44,-1.4928,11.36
-19.655,-1.4765,11.486
-19.759,-1.4513,11.546
-19.947,-1.4318,11.656
-19.941,-1.3981,11.653
-20.073,-1.3739,11.73
-20.214,-1.3497,11.812
-20.328,-1.3234,11.879
-20.447,-1.2971,11.949
-20.601,-1.2724,12.038
-20.869,-1.2541,12.195
-20.958,-1.2245,12.247
-21.179,-1.2021,12.377
-21.341,-1.1756,12.471
-21.427,-1.1446,12.521
-21.66,-1.1209,12.657
-21.713,-1.0874,12.688
-21.878,-1.0591,12.785
-21.982,-1.0275,12.846
-22.247,-1.0027,13
-22.258,-0.96605,13.007
-22.458,-0.93723,13.123
-22.663,-0.90798,13.244
-22.929,-0.88033,13.399
-23.063,-0.84697,13.477
-23.243,-0.8148,13.582
-23.308,-0.77817,13.62
-23.538,-0.74657,13.755
-23.639,-0.71029,13.814
-23.866,-0.67727,13.946
-24.215,-0.64676,14.15
-24.307,-0.60863,14.204
-24.609,-0.57513,14.381
-24.627,-0.53442,14.391
-24.853,-0.49786,14.523
-25.153,-0.46186,14.698
-25.327,-0.42278,14.8
-25.418,-0.38187,14.853
-25.745,-0.34381,15.044
-26.077,-0.30471,15.238
-26.166,-0.26207,15.29
-26.354,-0.21997,15.4
-26.618,-0.17774,15.555
-26.846,-0.13444,15.688
-27.014,-0.090189,15.786
-27.4,-0.045739,16.011
-27.54,0,16.093
-27.896,0.046568,16.301
-28.178,0.094077,16.466
-28.348,0.14197,16.566
-28.762,0.19205,16.807
-28.862,0.2409,16.866
-29.087,0.29134,16.998
-29.508,0.3448,17.243
-29.777,0.39766,17.401
-30.144,0.45287,17.615
-30.204,0.50421,17.65
-30.576,0.56145,17.867
-30.892,0.61882,18.052
-31.147,0.67593,18.201
-31.515,0.73652,18.416
-31.988,0.80097,18.693
-32.3,0.86271,18.875
-32.629,0.92596,19.067
-33.033,0.99258,19.304
-33.341,1.0575,19.483
-33.521,1.1191,19.588
-34.114,1.1959,19.935
-34.568,1.2695,20.2
-34.656,1.3306,20.251
-35.352,1.4163,20.658
-35.499,1.4815,20.744
-36.146,1.5688,21.122
-36.547,1.6472,21.357
-37.054,1.7319,21.653
-37.495,1.8152,21.911
-37.852,1.8956,22.119
-38.241,1.9789,22.347
-38.812,2.0733,22.68
-39.021,2.1496,22.802
-39.162,2.2227,22.885
-38.933,2.2747,22.751
-38.896,2.3375,22.729
-38.935,2.4048,22.752
-38.907,2.468,22.736
-38.961,2.5365,22.767
-38.88,2.5962,22.72
-38.952,2.666,22.762
-39.167,2.746,22.888
-38.986,2.7984,22.782
-38.928,2.8593,22.748
-38.992,2.929,22.785
-38.803,2.9796,22.675
-38.744,3.0398,22.641
-39.032,3.1275,22.809
-38.858,3.1784,22.707
-39.049,3.2593,22.819
-38.863,3.3086,22.71
-39.05,3.3898,22.82
-38.723,3.426,22.629
-39.236,3.5368,22.928
-39.184,3.5976,22.898
-39.012,3.6469,22.797
-39.28,3.7375,22.954
-39.221,3.7974,22.919
-39.035,3.8445,22.81
-39.226,3.9288,22.922
-38.886,3.9597,22.723
-38.938,4.0299,22.754
-39.201,4.1226,22.907
-38.815,4.1468,22.682
-39.204,4.2539,22.909
-39.031,4.3003,22.808
-39.004,4.3624,22.793
-39.017,4.429,22.8
-39.12,4.5059,22.86
-39.014,4.5588,22.798
-39.127,4.6374,22.865
-38.877,4.6727,22.718
-39,4.7525,22.79
-39.027,4.8209,22.806
-38.792,4.8567,22.668
-38.821,4.9251,22.685
-36.369,4.6748,21.253
-38.766,5.0475,22.653
-38.178,5.0347,22.31
-39.006,5.2091,22.794
-39.02,5.2761,22.802
-38.615,5.2858,22.565
-38.723,5.3652,22.628
-38.512,5.4002,22.505
-38.563,5.4718,22.535
-38.433,5.5175,22.459
-38.49,5.5899,22.492
-38.492,5.6545,22.494
-38.494,5.719,22.494
-38.416,5.7716,22.449
-38.522,5.8518,22.511
-38.637,5.9338,22.578
-38.573,5.9884,22.541
-38.483,6.0386,22.488
-38.639,6.1276,22.579
-36.586,5.863,21.379
-38.488,6.2321,22.491
-38.522,6.3019,22.511
-33.311,5.505,19.466
-33.128,5.5301,19.359
-38.63,6.5131,22.574
-38.572,6.5676,22.54
-38.642,6.6442,22.581
-38.484,6.6812,22.489
-33.703,5.9074,19.695
-33.505,5.9286,19.579
-33.477,5.9795,19.563
-33.454,6.0313,19.549
-33.333,6.0652,19.479
-33.337,6.1215,19.481
-33.177,6.1475,19.387
-33.038,6.1769,19.306
-32.844,6.1955,19.193
-22.541,4.2897,13.172
-17.029,3.269,9.9509
-13.79,2.6704,8.0586
-11.541,2.2541,6.7442
-9.934,1.9568,5.8051
-8.6688,1.722,5.0657
-7.7241,1.5473,4.5137
-6.9933,1.4125,4.0866
-6.347,1.2926,3.7089
-5.8498,1.2011,3.4184
-5.3809,1.1138,3.1444
-4.9938,1.042,2.9182
-4.6629,0.98076,2.7248
-4.3993,0.93266,2.5708
-4.1197,0.88026,2.4074
-3.9293,0.84614,2.2961
-3.7229,0.80791,2.1755
-3.5302,0.77199,2.0629
-3.3512,0.73843,1.9583
-3.2129,0.71332,1.8775
-3.0688,0.68645,1.7933
-2.9315,0.66064,1.7131
-2.8324,0.64304,1.6552
-2.7266,0.62357,1.5933
-2.6285,0.60551,1.536
